"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"BV10035156","纪高路纪翟路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线2路;闵行50路","121.270767","31.238207","121.26632871585755","31.240217610728404","[]","上海市","上海市","闵行区"
"BV10619029","华纪路华益路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新1路","121.237708","31.254484","121.23327846877793","31.256493044414388","[]","上海市","上海市","青浦区"
"BV10033944","新凤中路华志路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","74路;华新1路;华新2路;华新3路;华新5路;华新8路;白徐线;白徐线跨线定班(赵屯)","121.226799","31.230791","121.22236459930475","31.23280369424602","[]","上海市","上海市","青浦区"
"BV10035126","纪翟路纪信路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线2路;闵行50路","121.270569","31.240538","121.26613071610663","31.242547707198664","[]","上海市","上海市","闵行区"
"BV10779384","纪翟路纪鹤公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.267925","31.244774","121.26348884986466","31.246783723456314","[]","上海市","上海市","闵行区"
"BV10025825","纪翟路纪中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路;74路;闵行50路","121.270647","31.240412","121.26620864898705","31.24242170371787","[]","上海市","上海市","闵行区"
"BV10338353","华新镇(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","74路","121.226440","31.224788","121.22200580020512","31.226803179242776","[]","上海市","上海市","青浦区"
"BV10380158","凤星路华徐公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.249542","31.217709","121.24511736742906","31.219737509847562","[]","上海市","上海市","青浦区"
"BV11581275","华益路华纪路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新1路","121.235243","31.253685","121.23081241067827","31.255693181549102","[]","上海市","上海市","青浦区"
"BV10033942","华强街新凤北路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","773路;华新8路;白徐线;白徐线跨线定班(赵屯)","121.225838","31.240669","121.221401927419","31.242676361281276","[]","上海市","上海市","青浦区"
"BV10032865","华新镇(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.224514","31.240226","121.22007675641085","31.24223238330412","[]","上海市","上海市","青浦区"
"BV11372099","华志路新凤中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路","121.225078","31.231803","121.22064199332601","31.233813739814043","[]","上海市","上海市","青浦区"
"BV11643321","纪宏路纪潭路(卫星村)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路","121.263829","31.223662","121.25939793705585","31.22568389092143","[]","上海市","上海市","闵行区"
"BV10033946","华隆路新凤中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新8路定班线;白徐线;白徐线跨线定班(赵屯)","121.231873","31.221050","121.22744322658139","31.223071027287702","[]","上海市","上海市","青浦区"
"BV10691089","纪高路纪翟路(纪王)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.270812","31.238229","121.26637366877794","31.240239565525798","[]","上海市","上海市","闵行区"
"BV10380145","新凤中路汽车站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新1路;华新2路;华新3路;华新4路;华新5路;华新6路","121.226807","31.224991","121.22237309743866","31.22700639324475","[]","上海市","上海市","青浦区"
"BV10691090","联友路纪宏路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.270621","31.225495","121.26618394002631","31.227511579860757","[]","上海市","上海市","闵行区"
"BV11238670","纪翟路纪前路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","闵行50路","121.273315","31.242990","121.2688736239883","31.24499634314279","[]","上海市","上海市","闵行区"
"BV10035127","纪信路纪前路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","闵行50路","121.273361","31.243029","121.26891956984872","31.24503528557124","[]","上海市","上海市","闵行区"
"BV10033945","新凤中路华农路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新8路;白徐线;白徐线跨线定班(赵屯)","121.227548","31.223264","121.22311486252771","31.22528081022332","[]","上海市","上海市","青浦区"
"BV10338356","纪翟路纪梅路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路;189路区间;74路","121.274605","31.233720","121.27016295431622","31.235729408464426","[]","上海市","上海市","闵行区"
"BV10380120","凤星路东乡烈士陵园(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.245009","31.215755","121.2405845643073","31.21778403493706","[]","上海市","上海市","青浦区"
"BV10380170","新凤中路华隆路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新6路;华新8路","121.227760","31.221181","121.22332721201123","31.22319895863588","[]","上海市","上海市","青浦区"
"BV10033949","华徐公路民兴大道(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","773路;华新6路;白徐线;白徐线跨线定班(赵屯)","121.254670","31.214965","121.25024448585592","31.216994325792893","[]","上海市","上海市","青浦区"
"BV10619028","新凤北路纪鹤公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新1路;华新2路","121.223915","31.246502","121.21947665552761","31.24850500735363","[]","上海市","上海市","青浦区"
"BV10380174","凤星路北新村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.238359","31.212431","121.23393328386123","31.21445962800429","[]","上海市","上海市","青浦区"
"BV10035128","纪东路纪中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","闵行50路","121.277031","31.243268","121.27258523294324","31.245270757215092","[]","上海市","上海市","闵行区"
"BV11581277","纪鹤公路新凤北路(东)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新1路","121.223997","31.246510","121.21955873351894","31.248513080092085","[]","上海市","上海市","青浦区"
"BV11643323","纪潭路朱建路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路","121.267344","31.216710","121.26291073860001","31.21873306658844","[]","上海市","上海市","闵行区"
"BV10337557","联西村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路;安虹线","121.248512","31.262892","121.24408362687483","31.264900037512568","[]","上海市","上海市","嘉定区"
"BV11511668","纪鹤路纪东村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线2路","121.277248","31.244900","121.27280182318188","31.246901807791886","[]","上海市","上海市","闵行区"
"BV11643324","朱建路方亭路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路","121.263555","31.213741","121.25912497299092","31.215767722467636","[]","上海市","上海市","闵行区"
"BV10035123","纪翟路红卫路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路;189路区间;74路","121.277786","31.228034","121.2733405754877","31.23004296230124","[]","上海市","上海市","闵行区"
"BV10337559","新江村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.258125","31.262341","121.25369407898809","31.264347923164507","[]","上海市","上海市","嘉定区"
"BV11487975","朱建路纪潭路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路","121.266680","31.214896","121.26224745789159","31.216920358906343","[]","上海市","上海市","闵行区"
"BV10976432","纪鹤公路新凤北路(华新)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","白徐线;白徐线跨线定班(赵屯);青华专线;青纪线;青黄专线","121.222622","31.246302","121.21818239852863","31.24830386423715","[]","上海市","上海市","青浦区"
"BV10035129","纪东村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","闵行50路","121.279679","31.242257","121.2752298914762","31.244257470642477","[]","上海市","上海市","闵行区"
"BV11369743","新凤中路新嵩路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路;华新8路","121.228255","31.214779","121.22382315129303","31.21680037992847","[]","上海市","上海市","青浦区"
"BV10620524","民兴大道民兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.245872","31.209023","121.24144819661251","31.211055388507127","[]","上海市","上海市","青浦区"
"BV10032872","联友路朱建路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.274266","31.218407","121.2698256422451","31.220423849583753","[]","上海市","上海市","闵行区"
"BV10619561","嘉松中路华志路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路;青黄专线","121.215994","31.229692","121.21154832186389","31.231694268663567","[]","上海市","上海市","青浦区"
"BV10622375","新凤北路华益路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新2路","121.221230","31.253572","121.21678834069965","31.25556925133527","[]","上海市","上海市","青浦区"
"B00156D8TQ","黄渡汽车站","交通设施服务;公交车站;普通公交站","150702","[]","绿苑路380号","121.21147","31.273125","121.20701465873773","31.275102433920786","[]","上海市","上海市","嘉定区"
"BV11635607","嘉松中路华隆路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉松线","121.216931","31.225456","121.2124868332381","31.227461329160842","[]","上海市","上海市","青浦区"
"BV11407043","嘉松中路华卫路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路;嘉松线;青黄专线","121.216944","31.225408","121.212499853081","31.227413366527774","[]","上海市","上海市","青浦区"
"BV10033771","博园路联群路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.238152","31.265629","121.23372169978452","31.267633404374788","[]","上海市","上海市","嘉定区"
"BV10976439","嘉松中路华腾公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉松线;青黄专线","121.215308","31.236888","121.21086084890038","31.23888614708109","[]","上海市","上海市","青浦区"
"BV10619552","华卫路嘉松中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路","121.216376","31.224592","121.21193122774132","31.22659708819959","[]","上海市","上海市","青浦区"
"BV10033768","博园路曹丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.270172","31.262787","121.26573222029043","31.264787178071053","[]","上海市","上海市","嘉定区"
"BV10385824","嘉松中路纪鹤公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉松线;青黄专线","121.213974","31.244566","121.2095244749486","31.24655904630001","[]","上海市","上海市","青浦区"
"BV10380160","新凤中路古思浜路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路;华新8路;华新8路定班线","121.228819","31.210729","121.2243879348741","31.212752751604445","[]","上海市","上海市","青浦区"
"BV10854106","凤星路新木桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.232819","31.205816","121.22839110985865","31.207844900498117","[]","上海市","上海市","青浦区"
"BV10419589","曹联路联西路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路","121.251297","31.270365","121.24686765502534","31.272369812680996","[]","上海市","上海市","嘉定区"
"BV10977432","新协路华志路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路;华新7路","121.208520","31.230456","121.20406404020015","31.232448300680524","[]","上海市","上海市","青浦区"
"BV11027474","金光路闵北路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路;闵行28路","121.271068","31.208880","121.2666318983403","31.21090410022456","[]","上海市","上海市","闵行区"
"BV10977436","新协路华南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路;华新7路","121.208199","31.228134","121.20374275991117","31.23012692879646","[]","上海市","上海市","青浦区"
"BV09011168","许家村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.225838","31.266363","121.22139974853522","31.268359052217367","[]","上海市","上海市","嘉定区"
"BV10338346","朱家泾(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路;189路区间;74路","121.283103","31.218806","121.27865107977716","31.220813427788773","[]","上海市","上海市","闵行区"
"BV10337549","增建村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.285851","31.250278","121.28139225757678","31.252267647971195","[]","上海市","上海市","嘉定区"
"BV11566608","凤重路程家桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.216207","31.214045","121.21176291326294","31.21605486645037","[]","上海市","上海市","青浦区"
"BV10977433","华隆路嘉松中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新7路","121.212051","31.220343","121.20760094605184","31.222344752741826","[]","上海市","上海市","青浦区"
"BV10977475","北青公路凤嵩路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路;880路B线;华新6路;青凤徐专线;青泸线","121.251156","31.201699","121.246732494599","31.203735152035353","[]","上海市","上海市","青浦区"
"BV10977437","新协路华卫路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新3路;华新7路","121.207552","31.223698","121.20309516511608","31.22569208731701","[]","上海市","上海市","青浦区"
"BV10384057","新凤南路凤星路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新6路;华新8路","121.230278","31.204800","121.22584851790506","31.206827688987328","[]","上海市","上海市","青浦区"
"BV10323387","雅乐路纪翟路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路区间","121.286502","31.219531","121.28204485340285","31.221533893438757","[]","上海市","上海市","闵行区"
"BV10033766","解放岛东环路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.284424","31.257067","121.27996686529748","31.259055434311424","[]","上海市","上海市","嘉定区"
"BV11651631","春荣路春亭路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定132路","121.225625","31.269010","121.22118633401594","31.27100473829784","[]","上海市","上海市","嘉定区"
"BV10033950","华徐公路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","773路;白徐线;白徐线跨线定班(赵屯)","121.262856","31.204648","121.25842722770878","31.206679449840507","[]","上海市","上海市","青浦区"
"BV10034324","北青公路林家桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","773路;880路;徐泾3路;青泸线","121.264180","31.203607","121.25975038004995","31.205638263412876","[]","上海市","上海市","青浦区"
"BV11243416","凤嵩路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新6路","121.250656","31.200460","121.246232681854","31.202496780622443","[]","上海市","上海市","青浦区"
"BV10033939","纪鹤公路施家宅(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","白徐线;白徐线跨线定班(赵屯);青华专线;青纪线","121.207291","31.247787","121.20283172309108","31.249769710590336","[]","上海市","上海市","青浦区"
"BV10033773","博园路绿苑南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路;嘉定116路;安虹线;陆安线(高速)B路","121.217196","31.262218","121.21274903407564","31.26420711581272","[]","上海市","上海市","嘉定区"
"BV11373282","宝丰路嘉松中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新2路","121.211970","31.256645","121.20751675232624","31.258630155228197","[]","上海市","上海市","青浦区"
"BV10419596","曹联路曹联支路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路","121.256914","31.272470","121.25248276743983","31.27447296515989","[]","上海市","上海市","嘉定区"
"BV11380186","北青公路金光路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","773路;880路;青泸线","121.273260","31.207157","121.2688217238275","31.2091801116392","[]","上海市","上海市","闵行区"
"BV10033841","许家村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路;嘉定116路;嘉定132路","121.217357","31.264939","121.21290999653414","31.266927128725655","[]","上海市","上海市","嘉定区"
"BV10037480","虬泾桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","陆安线(高速)B路","121.208924","31.256632","121.20446641281472","31.258613089099256","[]","上海市","上海市","青浦区"
"BV11490300","古思浜南路古思浜路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新8路定班线","121.225898","31.207526","121.2214647880835","31.209548906996652","[]","上海市","上海市","青浦区"
"BV11408218","雅乐路繁兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路区间","121.289197","31.220660","121.28473539613209","31.222658803613673","[]","上海市","上海市","闵行区"
"BV11566607","凤重路叙北路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.210764","31.214106","121.2063126799617","31.21610901967126","[]","上海市","上海市","青浦区"
"BV11456482","北青公路华徐公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1503路;880路B线","121.264293","31.203650","121.25986329314554","31.205681180578633","[]","上海市","上海市","青浦区"
"BV10405878","明珠路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","徐泾3路;青凤徐专线","121.257523","31.200373","121.25309760696005","31.20240865662825","[]","上海市","上海市","青浦区"
"BV10939346","嘉松中路古思浜路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新7路;青黄专线","121.219110","31.210226","121.2146696855706","31.212240973684498","[]","上海市","上海市","青浦区"
"BV10032873","联友路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路","121.278602","31.210035","121.274157051781","31.21205161878514","[]","上海市","上海市","闵行区"
"BV10035157","金光路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕5路;华漕社区班线1路","121.272847","31.205920","121.26840928027053","31.207944064211468","[]","上海市","上海市","闵行区"
"BV10382813","许家东街村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","北安线;嘉定112路;嘉定132路","121.231246","31.273316","121.22681138356782","31.275313295788955","[]","上海市","上海市","嘉定区"
"BV11185181","北青公路石皮弄村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕5路","121.268012","31.204553","121.26357918117719","31.20658144547149","[]","上海市","上海市","闵行区"
"BV10337556","博园路翔江公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.280983","31.262072","121.27653042592439","31.264062289736128","[]","上海市","上海市","嘉定区"
"BV10382797","曹安公路星塔路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","北安线;嘉定112路","121.238273","31.274049","121.23384203232159","31.27604988532242","[]","上海市","上海市","嘉定区"
"BV10033764","博园路金沙江西路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","安虹线","121.290215","31.244144","121.28574969147037","31.24613060338885","[]","上海市","上海市","嘉定区"
"BV11456481","汇龙路泗沙路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1503路","121.268707","31.200551","121.26427388995887","31.202580907199707","[]","上海市","上海市","青浦区"
"BV10991354","新凤南路凤星路(南)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新7路;华新8路","121.232309","31.203168","121.22788101821432","31.205197860264168","[]","上海市","上海市","青浦区"
"BV11568073","华徐公路泗沙路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","白徐线","121.264201","31.200660","121.25977161406725","31.202692685931794","[]","上海市","上海市","青浦区"
"BV10419591","新黄路春亭路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路","121.217216","31.267582","121.21276860263539","31.269568837405718","[]","上海市","上海市","嘉定区"
"BV10977466","北青公路凤嵩路(苗圃)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路;青凤徐专线","121.251389","31.201602","121.246965460649","31.203638184556763","[]","上海市","上海市","青浦区"
"BV10036245","嘉松中路虬泾桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉松线","121.208915","31.256645","121.20445739846723","31.258626071020778","[]","上海市","上海市","青浦区"
"BV11566606","叙北路凤重路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.209010","31.213416","121.20455620985024","31.215416977382134","[]","上海市","上海市","青浦区"
"BV11150409","北青公路新凤南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路;880路B线;青凤徐专线;青泸线","121.238168","31.200230","121.23374324306022","31.202264440003635","[]","上海市","上海市","青浦区"
"BV10380132","新凤南路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新7路;华新8路","121.235543","31.200794","121.2311170389676","31.20282690828365","[]","上海市","上海市","青浦区"
"BV10889637","嘉松中路宝丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","青黄专线","121.208855","31.256767","121.20439729975199","31.258747935005655","[]","上海市","上海市","青浦区"
"BV10620053","凤星路凤中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路;华新7路;华新8路定班线","121.228385","31.199462","121.22395455037119","31.20149086989939","[]","上海市","上海市","青浦区"
"BV11412789","北青公路联友路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路;青泸线","121.280699","31.209544","121.27625128152773","31.211558596550717","[]","上海市","上海市","闵行区"
"BV11412840","北青公路金丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路;青泸线","121.280161","31.209032","121.27571406145363","31.211047435115223","[]","上海市","上海市","闵行区"
"BV10541809","泗沙路华徐公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1503路","121.267513","31.201141","121.26308091042604","31.20317144080581","[]","上海市","上海市","青浦区"
"BV11402553","季乐路繁兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路区间","121.289167","31.215512","121.28470588372802","31.217513279185464","[]","上海市","上海市","闵行区"
"BV11490299","凤中路凤星路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新8路定班线","121.227365","31.199362","121.22293373516946","31.201390104177005","[]","上海市","上海市","青浦区"
"BV10033844","绿苑路新黄路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路;嘉定112路;嘉定116路;嘉定132路;嘉定63路;陆安线(高速)B路","121.215195","31.267464","121.21074510917947","31.26944851499244","[]","上海市","上海市","嘉定区"
"BV10035158","金光路运乐路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕5路;华漕社区班线1路;闵行28路","121.275230","31.202344","121.27078988703204","31.204367669398607","[]","上海市","上海市","闵行区"
"BV10620056","叙北路嘉松中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.218668","31.205634","121.21422756860204","31.20765070253157","[]","上海市","上海市","青浦区"
"BV10419594","黄渡敬老院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路;嘉定132路","121.218993","31.270803","121.21454741375403","31.272790453895695","[]","上海市","上海市","嘉定区"
"BV11518465","黄渡卫生院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定63路","121.219015","31.270846","121.21456943521481","31.272833459664444","[]","上海市","上海市","嘉定区"
"BV10622377","宝丰西路北施浜(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新2路","121.205499","31.254405","121.2010363933319","31.25638219985934","[]","上海市","上海市","青浦区"
"BV10033774","博园路新黄路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路;嘉定116路;安虹线","121.208963","31.262682","121.20450495583131","31.264660515881253","[]","上海市","上海市","嘉定区"
"BV11456433","华徐公路北青公路(南)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1503路","121.264253","31.202329","121.25982343450175","31.20436084441789","[]","上海市","上海市","青浦区"
"BV10876839","宝丰西路嘉松中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新2路","121.206436","31.254686","121.20197482755722","31.256664436409913","[]","上海市","上海市","青浦区"
"BV10382805","曹安公路曹丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","北安线","121.270825","31.272986","121.26638370548508","31.274981328269718","[]","上海市","上海市","嘉定区"
"BV11551450","北青公路金光路(临时站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路B线","121.273260","31.207157","121.2688217238275","31.2091801116392","[]","上海市","上海市","闵行区"
"BV10386436","邓祥路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路","121.204971","31.260212","121.20050706704728","31.262185889473457","[]","上海市","上海市","嘉定区"
"BV10620062","叙北路叙中社区(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.213351","31.207023","121.20890383597433","31.209032760526778","[]","上海市","上海市","青浦区"
"BV11027475","运乐路金辉路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","闵行28路","121.280707","31.203021","121.27625982404759","31.205038739101365","[]","上海市","上海市","闵行区"
"BV10976442","嘉松中路凤中路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新7路;嘉松线;青黄专线","121.220299","31.201654","121.21586073831931","31.20367438616371","[]","上海市","上海市","青浦区"
"BV11084508","运乐路金丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","197路;华漕社区班线1路;闵行18路;闵行28路","121.284126","31.205200","121.27967372154045","31.207212708602327","[]","上海市","上海市","闵行区"
"BV10036560","倪家桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定65路","121.276345","31.273863","121.27189747920696","31.2758531142579","[]","上海市","上海市","嘉定区"
"BV11084507","运乐路诸新路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕社区班线1路;闵行18路;闵行28路","121.288273","31.208785","121.28381392668338","31.210790697282963","[]","上海市","上海市","闵行区"
"BV10384154","金丰路运乐路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","190路;773路;803路;880路B线","121.283394","31.204184","121.27894289447744","31.206198081296517","[]","上海市","上海市","闵行区"
"BV10025804","纪翟路北青公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","189路;189路区间;74路","121.287943","31.211372","121.28348424350608","31.213376893814736","[]","上海市","上海市","闵行区"
"BV10382793","曹安公路翔江路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","北安线","121.279935","31.269714","121.27548321261402","31.271702173424764","[]","上海市","上海市","嘉定区"
"BV11409791","北青公路繁兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","880路","121.290538","31.213333","121.28607476557558","31.2153334320741","[]","上海市","上海市","闵行区"
"BV11600687","叙北路费家台(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华新4路","121.206879","31.206610","121.20242259264954","31.208611255297797","[]","上海市","上海市","青浦区"
"BV11392571","曹安公路翔江公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定65路","121.279961","31.269709","121.27550917787119","31.271697147303286","[]","上海市","上海市","嘉定区"
"BV10039315","金辉路保乐路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","190路;803路;闵行18路","121.281256","31.199645","121.27680834829711","31.201663770102787","[]","上海市","上海市","闵行区"
"BV10035159","保乐路金辉路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","华漕5路;华漕社区班线1路","121.282585","31.200230","121.27813540982756","31.20224695955462","[]","上海市","上海市","闵行区"
"BV10032855","保乐路金丰路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","190路;803路;华漕5路","121.286125","31.202774","121.28166986883856","31.204785400813975","[]","上海市","上海市","闵行区"
"BV10033537","黄渡汽车站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定109路;嘉定116路;嘉定123路;嘉定132路;嘉定63路;嘉松线;陆安线(高速)B路;青黄专线","121.211688","31.272435","121.20723302050001","31.274413009258666","[]","上海市","上海市","嘉定区"
"BV11694315","黄渡(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","青黄专线","121.211558","31.273179","121.20710277667831","31.275156526311658","[]","上海市","上海市","嘉定区"
"BV10422284","封浜敬老院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定121路","121.288467","31.271835","121.28400224403546","31.273811913701856","[]","上海市","上海市","嘉定区"
"BV11690693","杭桂路嘉松北路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","嘉定112路","121.206037","31.269375","121.20157396009608","31.27134651661239","[]","上海市","上海市","嘉定区"
