,latlng
3087,"黄埔区黄浦新苑(公寓)('121.483539', '31.209315')"
3088,"黄埔区丰裕里('113.459749', '23.106402')"
3089,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3090,"黄埔区翠湖天地五期('113.352392', '23.148290')"
3091,"黄埔区重建小区('113.480151', '23.091328')"
3092,"黄埔区淡水湾花园('113.459749', '23.106402')"
3093,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3094,"黄埔区新世纪大厦('113.345049', '23.125217')"
3095,"黄埔区新世纪大厦('113.345049', '23.125217')"
3096,"黄埔区老西门新苑('113.459749', '23.106402')"
3097,"黄埔区雅庐苑('113.459749', '23.106402')"
3098,"黄埔区中海建国里('113.459749', '23.106402')"
3099,"黄埔区五坊园('113.459749', '23.106402')"
3100,"黄埔区公馆77('113.459749', '23.106402')"
3101,"黄埔区公馆77('113.459749', '23.106402')"
3102,"黄埔区复兴珑御一期('121.484666', '31.217711')"
3103,"黄埔区中海建国里('113.459749', '23.106402')"
3104,"黄埔区大林路43弄('113.459749', '23.106402')"
3105,"黄埔区老西门新苑('113.459749', '23.106402')"
3106,"黄埔区老西门新苑('113.459749', '23.106402')"
3107,"黄埔区公馆77('113.459749', '23.106402')"
3108,"黄埔区永惠大厦('113.459749', '23.106402')"
3109,"黄埔区桃源新村('113.460977', '23.101125')"
3110,"黄埔区公馆77('113.459749', '23.106402')"
3111,"黄埔区公馆77('113.459749', '23.106402')"
3112,"黄埔区黄浦众鑫城('121.483453', '31.219842')"
3113,"黄埔区牌楼路41弄('113.459749', '23.106402')"
3114,"黄埔区牌楼路31弄('113.459749', '23.106402')"
3115,"黄埔区惠德公寓('113.529385', '23.134933')"
3116,"黄埔区黄浦众鑫城('121.483453', '31.219842')"
3117,"黄埔区桃源新村('113.460977', '23.101125')"
3118,"黄埔区开元坊('113.459749', '23.106402')"
3119,"黄埔区牌楼路23-29号('113.459749', '23.106402')"
3120,"黄埔区复兴珑御一期('121.484666', '31.217711')"
3121,"黄埔区桃源新村('113.460977', '23.101125')"
3122,"黄埔区老西门新苑('113.459749', '23.106402')"
3123,"黄埔区六角大楼('113.459749', '23.106402')"
3124,"黄埔区翠湖天地五期('113.352392', '23.148290')"
3125,"黄埔区淡水湾花园('113.459749', '23.106402')"
3126,"黄埔区淡水湾花园('113.459749', '23.106402')"
3127,"黄埔区马当小区('113.480151', '23.091328')"
3128,"黄埔区马当小区('113.480151', '23.091328')"
3129,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3130,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3131,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3132,"黄埔区祥茂新村('113.460977', '23.101125')"
3133,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3134,"黄埔区万宜坊('113.459749', '23.106402')"
3135,"黄埔区马当小区('113.480151', '23.091328')"
3136,"黄埔区经纬公寓('113.529385', '23.134933')"
3137,"黄埔区健乐小区('113.480151', '23.091328')"
3138,"黄埔区振华里小区('113.480151', '23.091328')"
3139,"黄埔区丽园新村('113.460977', '23.101125')"
3140,"黄埔区北蒙三小区('113.480151', '23.091328')"
3141,"黄埔区汝南街小区('113.480151', '23.091328')"
3142,"黄埔区局三小区('113.480151', '23.091328')"
3143,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3144,"黄埔区江南新苑('113.459749', '23.106402')"
3145,"黄埔区丽园新村('113.460977', '23.101125')"
3146,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3147,"黄埔区祥安公寓('113.300789', '23.346249')"
3148,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3149,"黄埔区蒙西小区('113.480151', '23.091328')"
3150,"黄埔区丽园路574弄('113.459749', '23.106402')"
3151,"黄埔区银杏家园('113.459749', '23.106402')"
3152,"黄埔区丽园新村('113.460977', '23.101125')"
3153,"黄埔区济南路9号('113.459749', '23.106402')"
3154,"黄埔区振华里小区('113.480151', '23.091328')"
3155,"黄埔区祥茂新村('113.460977', '23.101125')"
3156,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3157,"黄埔区万宜坊('113.459749', '23.106402')"
3158,"黄埔区永业公寓('113.284032', '23.209463')"
3159,"黄埔区马当小区('113.480151', '23.091328')"
3160,"黄埔区经纬公寓('113.529385', '23.134933')"
3161,"黄埔区原水小区(制造局路208弄)('113.480151', '23.091328')"
3162,"黄埔区江南世纪新苑('121.481929', '31.205131')"
3163,"黄埔区丽园新村('113.460977', '23.101125')"
3164,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3165,"黄埔区桥一小区('113.480151', '23.091328')"
3166,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3167,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3168,"黄埔区江南新苑('113.459749', '23.106402')"
3169,"黄埔区丽园新村('113.460977', '23.101125')"
3170,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3171,"黄埔区祥安公寓('113.300789', '23.346249')"
3172,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3173,"黄埔区蒙西小区('113.480151', '23.091328')"
3174,"黄埔区海悦花园('113.459749', '23.106402')"
3175,"黄埔区斜土新村('113.460977', '23.101125')"
3176,"黄埔区南园小区('113.480151', '23.091328')"
3177,"黄埔区公馆77('113.459749', '23.106402')"
3178,"黄埔区黄浦众鑫城('121.483453', '31.219842')"
3179,"黄埔区斜桥公寓('113.529385', '23.134933')"
3180,"黄埔区上海滩新昌城('121.465896', '31.237984')"
3181,"黄埔区上海滩新昌城('121.465896', '31.237984')"
3182,"黄埔区水景苑('113.459749', '23.106402')"
3183,"黄埔区永业公寓('113.284032', '23.209463')"
3184,"黄埔区瞿溪路937弄('113.459749', '23.106402')"
3185,"黄埔区局后小区('113.480151', '23.091328')"
3186,"黄埔区蒙西小区('113.480151', '23.091328')"
3187,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3188,"黄埔区北蒙三小区('113.480151', '23.091328')"
3189,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3190,"黄埔区北蒙三小区('113.480151', '23.091328')"
3191,"黄埔区永业公寓('113.284032', '23.209463')"
3192,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3193,"黄埔区局后小区('113.480151', '23.091328')"
3194,"黄埔区汇龙新城('113.459749', '23.106402')"
3195,"黄埔区五里桥路269弄('113.459749', '23.106402')"
3196,"黄埔区斜土路520-540号('113.459749', '23.106402')"
3197,"黄埔区丽园新村('113.460977', '23.101125')"
3198,"黄埔区中汇公寓('113.323593', '23.148100')"
3199,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3200,"黄埔区汝南街小区('113.480151', '23.091328')"
3201,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3202,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3203,"黄埔区丽园新村('113.460977', '23.101125')"
3204,"黄埔区卢湾都市花园('113.459749', '23.106402')"
3205,"黄埔区丽丽小区('113.480151', '23.091328')"
3206,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3207,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3208,"黄埔区丽园路642号('113.459749', '23.106402')"
3209,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3210,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3211,"黄埔区汇龙新城('113.459749', '23.106402')"
3212,"黄埔区达新大楼('113.459749', '23.106402')"
3213,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3214,"黄埔区永业公寓('113.284032', '23.209463')"
3215,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3216,"黄埔区局后小区('113.480151', '23.091328')"
3217,"黄埔区汇龙新城('113.459749', '23.106402')"
3218,"黄埔区五里桥路269弄('113.459749', '23.106402')"
3219,"黄埔区斜土路520-540号('113.459749', '23.106402')"
3220,"黄埔区丽园新村('113.460977', '23.101125')"
3221,"黄埔区中汇公寓('113.323593', '23.148100')"
3222,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3223,"黄埔区汝南街小区('113.480151', '23.091328')"
3224,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3225,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3226,"黄埔区丽园新村('113.460977', '23.101125')"
3227,"黄埔区卢湾都市花园('113.459749', '23.106402')"
3228,"黄埔区丽丽小区('113.480151', '23.091328')"
3229,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3230,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3231,"黄埔区丽园路642号('113.459749', '23.106402')"
3232,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3233,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3234,"黄埔区汇龙新城('113.459749', '23.106402')"
3235,"黄埔区达新大楼('113.459749', '23.106402')"
3236,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3237,"黄埔区海上梦苑('113.459749', '23.106402')"
3238,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3239,"黄埔区华电公寓('113.529385', '23.134933')"
3240,"黄埔区丽园路514弄('113.459749', '23.106402')"
3241,"黄埔区汝南街小区('113.480151', '23.091328')"
3242,"黄埔区制造局后街24-28号('113.459749', '23.106402')"
3243,"黄埔区德福苑('113.459749', '23.106402')"
3244,"黄埔区翠湖天地雅苑('113.342452', '23.116249')"
3245,"黄埔区建德坊('113.459749', '23.106402')"
3246,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3247,"黄埔区翠湖天地五期('113.352392', '23.148290')"
3248,"黄埔区经纬公寓('113.529385', '23.134933')"
3249,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3250,"黄埔区北蒙三小区('113.480151', '23.091328')"
3251,"黄埔区永业公寓('113.284032', '23.209463')"
3252,"黄埔区五里桥路178-184号('113.459749', '23.106402')"
3253,"黄埔区永业公寓('113.284032', '23.209463')"
3254,"黄埔区丽丽小区('113.480151', '23.091328')"
3255,"黄埔区爱心公寓('113.209390', '23.270958')"
3256,"黄埔区丽园路574弄('113.459749', '23.106402')"
3257,"黄埔区瞿溪路937弄('113.459749', '23.106402')"
3258,"黄埔区汝南街小区('113.480151', '23.091328')"
3259,"黄埔区永业公寓('113.284032', '23.209463')"
3260,"黄埔区永业公寓('113.284032', '23.209463')"
3261,"黄埔区瞿溪路937弄('113.459749', '23.106402')"
3262,"黄埔区局后小区('113.480151', '23.091328')"
3263,"黄埔区蒙西小区('113.480151', '23.091328')"
3264,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3265,"黄埔区北蒙三小区('113.480151', '23.091328')"
3266,"黄埔区五里桥路260弄('113.459749', '23.106402')"
3267,"黄埔区北蒙三小区('113.480151', '23.091328')"
3268,"黄埔区永业公寓('113.284032', '23.209463')"
3269,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3270,"黄埔区局后小区('113.480151', '23.091328')"
3271,"黄埔区汇龙新城('113.459749', '23.106402')"
3272,"黄埔区五里桥路269弄('113.459749', '23.106402')"
3273,"黄埔区斜土路520-540号('113.459749', '23.106402')"
3274,"黄埔区运泰公寓('113.529385', '23.134933')"
3275,"黄埔区蒙西小区('113.480151', '23.091328')"
3276,"黄埔区北蒙三小区('113.480151', '23.091328')"
3277,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3278,"黄埔区卢湾都市花园('113.459749', '23.106402')"
3279,"黄埔区乐安坊('113.459749', '23.106402')"
3280,"黄埔区国泰小区('113.480151', '23.091328')"
3281,"黄埔区乐安坊('113.459749', '23.106402')"
3282,"黄埔区白尔登公寓('113.529385', '23.134933')"
3283,"黄埔区思南路26弄('113.459749', '23.106402')"
3284,"黄埔区卜邻公寓('113.529385', '23.134933')"
3285,"黄埔区桃源坊(黄浦)('113.459749', '23.106402')"
3286,"黄埔区思南路26弄('113.459749', '23.106402')"
3287,"黄埔区和合坊('113.459749', '23.106402')"
3288,"黄埔区香山路18弄('113.442199', '23.180198')"
3289,"黄埔区建德小区('126.705672', '45.731785')"
3290,"黄埔区南昌路260号('113.459749', '23.106402')"
3291,"黄埔区五金新邨('113.460977', '23.101125')"
3292,"黄埔区茂名坊('121.462638', '31.215055')"
3293,"黄埔区兰馨公寓(卢湾)('113.282213', '23.234971')"
3294,"黄埔区淮海坊('113.459749', '23.106402')"
3295,"黄埔区思南公馆('121.469089', '31.214926')"
3296,"黄埔区建国西路158弄('113.459749', '23.106402')"
3297,"黄埔区长乐路434弄('113.459749', '23.106402')"
3298,"黄埔区南昌路136弄('113.459749', '23.106402')"
3299,"黄埔区瑞雪大楼('113.459749', '23.106402')"
3300,"黄埔区五金新邨('113.460977', '23.101125')"
3301,"黄埔区陕西南路83弄('113.459749', '23.106402')"
3302,"黄埔区淮海中路697弄('113.459749', '23.106402')"
3303,"黄埔区明德里('113.459749', '23.106402')"
3304,"黄埔区长乐村('113.459749', '23.106402')"
3305,"黄埔区陕西南路271弄('113.459749', '23.106402')"
3306,"黄埔区茂名大厦('113.459749', '23.106402')"
3307,"黄埔区凯德茂名公馆('121.461411', '31.222228')"
3308,"黄埔区南昌路148弄('113.459749', '23.106402')"
3309,"黄埔区雁荡大厦('113.459749', '23.106402')"
3310,"黄埔区瑞金二路198弄('113.459749', '23.106402')"
3311,"黄埔区思南公馆('121.469089', '31.214926')"
3312,"黄埔区思南公馆('121.469089', '31.214926')"
3313,"黄埔区茂名南路136号('113.459749', '23.106402')"
3314,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3315,"黄埔区大众汽车公寓('113.502719', '23.170475')"
3316,"黄埔区北蒙三小区('113.480151', '23.091328')"
3317,"黄埔区开城新苑('113.459749', '23.106402')"
3318,"黄埔区江南新苑('113.459749', '23.106402')"
3319,"黄埔区北蒙三小区('113.480151', '23.091328')"
3320,"黄埔区局门路160-162号('113.459749', '23.106402')"
3321,"黄埔区五里桥路269弄('113.459749', '23.106402')"
3322,"黄埔区运泰公寓('113.529385', '23.134933')"
3323,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3324,"黄埔区蒙自路601弄('113.459749', '23.106402')"
3325,"黄埔区永业公寓('113.284032', '23.209463')"
3326,"黄埔区蒙西小区('113.480151', '23.091328')"
3327,"黄埔区大众汽车公寓('113.502719', '23.170475')"
3328,"黄埔区运泰公寓('113.529385', '23.134933')"
3329,"黄埔区蒙西小区('113.480151', '23.091328')"
3330,"黄埔区北蒙三小区('113.480151', '23.091328')"
3331,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3332,"黄埔区卢湾都市花园('113.459749', '23.106402')"
3333,"黄埔区乐安坊('113.459749', '23.106402')"
3334,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3335,"黄埔区华电公寓('113.529385', '23.134933')"
3336,"黄埔区丽园路514弄('113.459749', '23.106402')"
3337,"黄埔区汝南街小区('113.480151', '23.091328')"
3338,"黄埔区制造局后街24-28号('113.459749', '23.106402')"
3339,"黄埔区德福苑('113.459749', '23.106402')"
3340,"黄埔区淮海坊('113.459749', '23.106402')"
3341,"黄埔区长乐村('113.459749', '23.106402')"
3342,"黄埔区瑞金二路48弄('113.459749', '23.106402')"
3343,"黄埔区茂名坊('121.462638', '31.215055')"
3344,"黄埔区城市一品苑('113.459749', '23.106402')"
3345,"黄埔区淮海中路542弄('113.459749', '23.106402')"
3346,"黄埔区长乐村('113.459749', '23.106402')"
3347,"黄埔区陕西南路271弄('113.459749', '23.106402')"
3348,"黄埔区茂名大厦('113.459749', '23.106402')"
3349,"黄埔区凯德茂名公馆('121.461411', '31.222228')"
3350,"黄埔区南昌路148弄('113.459749', '23.106402')"
3351,"黄埔区雁荡大厦('113.459749', '23.106402')"
3352,"黄埔区瑞金二路198弄('113.459749', '23.106402')"
3353,"黄埔区思南公馆('121.469089', '31.214926')"
3354,"黄埔区思南公馆('121.469089', '31.214926')"
3355,"黄埔区茂名南路136号('113.459749', '23.106402')"
3356,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3357,"黄埔区大众汽车公寓('113.502719', '23.170475')"
3358,"黄埔区北蒙三小区('113.480151', '23.091328')"
3359,"黄埔区开城新苑('113.459749', '23.106402')"
3360,"黄埔区江南新苑('113.459749', '23.106402')"
3361,"黄埔区北蒙三小区('113.480151', '23.091328')"
3362,"黄埔区局门路160-162号('113.459749', '23.106402')"
3363,"黄埔区五里桥路269弄('113.459749', '23.106402')"
3364,"黄埔区丽都大厦('113.459749', '23.106402')"
3365,"黄埔区市民新村('113.460977', '23.101125')"
3366,"黄埔区瞿溪新村('113.460977', '23.101125')"
3367,"黄埔区唐家宅小区('113.480151', '23.091328')"
3368,"黄埔区越纪公寓('113.529385', '23.134933')"
3369,"黄埔区中南小区('113.459749', '23.106402')"
3370,"黄埔区雾晓大楼('113.459749', '23.106402')"
3371,"黄埔区金中苑('113.459749', '23.106402')"
3372,"黄埔区中南公寓('113.395659', '23.009874')"
3373,"黄埔区耀江花园('113.459749', '23.106402')"
3374,"黄埔区驰骋大楼('113.459749', '23.106402')"
3375,"黄埔区中南小区('113.459749', '23.106402')"
3376,"黄埔区白玉兰家园('113.459749', '23.106402')"
3377,"黄埔区丽都大厦('113.459749', '23.106402')"
3378,"黄埔区越纪公寓('113.529385', '23.134933')"
3379,"黄埔区耀江花园('113.459749', '23.106402')"
3380,"黄埔区瞿四小区('113.480151', '23.091328')"
3381,"黄埔区上海人家('121.478580', '31.229978')"
3382,"黄埔区欣安基公寓('113.529385', '23.134933')"
3383,"黄埔区白玉兰家园('113.459749', '23.106402')"
3384,"黄埔区耀江花园('113.459749', '23.106402')"
3385,"黄埔区弘辉名苑('113.459749', '23.106402')"
3386,"黄埔区中山南一路206号('113.459749', '23.106402')"
3387,"黄埔区春江小区(卢湾)('113.480151', '23.091328')"
3388,"黄埔区中山南一路270-290号('113.459749', '23.106402')"
3389,"黄埔区耀江花园('113.459749', '23.106402')"
3390,"黄埔区越纪公寓('113.529385', '23.134933')"
3391,"黄埔区嘉登公寓('113.529385', '23.134933')"
3392,"黄埔区耀江花园('113.459749', '23.106402')"
3393,"黄埔区雾晓大楼('113.459749', '23.106402')"
3394,"黄埔区瞿二小区('113.480151', '23.091328')"
3395,"黄埔区中福浦江汇('121.498103', '31.209549')"
3396,"黄埔区新中苑('113.459749', '23.106402')"
3397,"黄埔区中福浦江汇('121.498103', '31.209549')"
3398,"黄埔区中福花苑('113.459749', '23.106402')"
3399,"黄埔区中福浦江汇('121.498103', '31.209549')"
3400,"黄埔区绿地海珀黄浦('113.459749', '23.106402')"
3401,"黄埔区中福浦江汇('121.498103', '31.209549')"
3402,"黄埔区中福浦江汇('121.498103', '31.209549')"
3403,"黄埔区天柱山路小区('113.480151', '23.091328')"
3404,"黄埔区西凌新邨('113.459749', '23.106402')"
3405,"黄埔区中福花苑('113.459749', '23.106402')"
3406,"黄埔区百花公寓('113.529385', '23.134933')"
3407,"黄埔区陆家浜路1382弄('113.459749', '23.106402')"
3408,"黄埔区西凌新邨('113.459749', '23.106402')"
3409,"黄埔区仁宝公寓('113.529385', '23.134933')"
3410,"黄埔区中福花苑('113.459749', '23.106402')"
3411,"黄埔区黄浦逸城('121.486883', '31.211508')"
3412,"黄埔区中福花苑('113.459749', '23.106402')"
3413,"黄埔区瞿溪路115-131号('113.459749', '23.106402')"
3414,"黄埔区海洲丽园('113.459749', '23.106402')"
3415,"黄埔区西凌新邨('113.459749', '23.106402')"
3416,"黄埔区东物公寓('113.529385', '23.134933')"
3417,"黄埔区瞿溪路463弄('113.459749', '23.106402')"
3418,"黄埔区豫景公寓('113.459749', '23.106402')"
3419,"黄埔区天柱山路小区('113.480151', '23.091328')"
3420,"黄埔区黄浦新苑(公寓)('121.483539', '31.209315')"
3421,"黄埔区黄浦逸城('121.486883', '31.211508')"
3422,"黄埔区恒升大厦('113.459749', '23.106402')"
3423,"黄埔区独立时代('113.459749', '23.106402')"
3424,"黄埔区百花公寓('113.529385', '23.134933')"
3425,"黄埔区富南大厦('113.459749', '23.106402')"
3426,"黄埔区中福浦江汇('121.498103', '31.209549')"
3427,"黄埔区海洲丽园('113.459749', '23.106402')"
3428,"黄埔区华浩苑('113.459749', '23.106402')"
3429,"黄埔区仁宝公寓('113.529385', '23.134933')"
3430,"黄埔区锦凯华苑('113.459749', '23.106402')"
3431,"黄埔区中福花苑('113.459749', '23.106402')"
3432,"黄埔区西凌新邨('113.459749', '23.106402')"
3433,"黄埔区南浦公寓('113.468938', '22.959724')"
3434,"黄埔区德昌公寓('113.459749', '23.106402')"
3435,"黄埔区恒升大厦('113.459749', '23.106402')"
3436,"黄埔区中福浦江汇('121.498103', '31.209549')"
3437,"黄埔区黄浦华庭('121.490460', '31.207289')"
3438,"黄埔区中福浦江汇('121.498103', '31.209549')"
3439,"黄埔区华教大厦('113.459749', '23.106402')"
3440,"黄埔区锦绣家园('113.459749', '23.106402')"
3441,"黄埔区金汇园('113.459749', '23.106402')"
3442,"黄埔区黄家小区('113.480151', '23.091328')"
3443,"黄埔区金南新苑('113.459749', '23.106402')"
3444,"黄埔区阳光翠竹苑('113.459749', '23.106402')"
3445,"黄埔区阳光里(黄浦)('113.459749', '23.106402')"
3446,"黄埔区浩城华苑('113.459749', '23.106402')"
3447,"黄埔区面筋小区('113.480151', '23.091328')"
3448,"黄埔区西姚家弄50-52号(双)('113.459749', '23.106402')"
3449,"黄埔区太阳都市花园一期('113.459749', '23.106402')"
3450,"黄埔区士林华苑('113.459749', '23.106402')"
3451,"黄埔区露香苑('113.459749', '23.106402')"
3452,"黄埔区新地苑('113.459749', '23.106402')"
3453,"黄埔区露香苑('113.459749', '23.106402')"
3454,"黄埔区佳日公寓('113.459749', '23.106402')"
3455,"黄埔区士林华苑('113.459749', '23.106402')"
3456,"黄埔区东淮海公寓('113.529385', '23.134933')"
3457,"黄埔区县左街20弄('113.459749', '23.106402')"
3458,"黄埔区露香苑('113.459749', '23.106402')"
3459,"黄埔区太阳都市花园二期('113.459749', '23.106402')"
3460,"黄埔区露香苑('113.459749', '23.106402')"
3461,"黄埔区东淮海公寓('113.529385', '23.134933')"
3462,"黄埔区露香苑('113.459749', '23.106402')"
3463,"黄埔区露香苑('113.459749', '23.106402')"
3464,"黄埔区露香园('113.459749', '23.106402')"
3465,"黄埔区东淮海公寓('113.529385', '23.134933')"
3466,"黄埔区东业大厦('113.459749', '23.106402')"
3467,"黄埔区复地雅园公馆('113.459749', '23.106402')"
3468,"黄埔区士林华苑('113.459749', '23.106402')"
3469,"黄埔区太阳都市花园一期('113.459749', '23.106402')"
3470,"黄埔区太阳都市花园二期('113.459749', '23.106402')"
3471,"黄埔区露香苑('113.459749', '23.106402')"
3472,"黄埔区阳光公寓(黄浦)('113.552063', '23.120276')"
3473,"黄埔区光启路105号('113.459749', '23.106402')"
3474,"黄埔区明日星城(二期、三期)('113.459749', '23.106402')"
3475,"黄埔区明日星城(二期、三期)('113.459749', '23.106402')"
3476,"黄埔区阳光里(黄浦)('113.459749', '23.106402')"
3477,"黄埔区露香园('113.459749', '23.106402')"
3478,"黄埔区东淮海公寓('113.529385', '23.134933')"
3479,"黄埔区露香苑('113.459749', '23.106402')"
3480,"黄埔区东淮海公寓('113.529385', '23.134933')"
3481,"黄埔区复地雅园公馆('113.459749', '23.106402')"
3482,"黄埔区太阳都市花园二期('113.459749', '23.106402')"
3483,"黄埔区凝和路136号('113.459749', '23.106402')"
3484,"黄埔区东淮海公寓('113.529385', '23.134933')"
3485,"黄埔区东淮海公寓('113.529385', '23.134933')"
3486,"黄埔区人民大楼('113.289647', '23.127532')"
3487,"黄埔区圣莲大厦('113.459749', '23.106402')"
3488,"黄埔区翠湖天地隽荟('113.459749', '23.106402')"
3489,"黄埔区万宜坊('113.459749', '23.106402')"
3490,"黄埔区翠湖天地嘉苑('113.389868', '23.156134')"
3491,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3492,"黄埔区翠湖天地嘉苑('113.389868', '23.156134')"
3493,"黄埔区济南路8号('113.459749', '23.106402')"
3494,"黄埔区济南路8号('113.459749', '23.106402')"
3495,"黄埔区淮海大厦('113.459749', '23.106402')"
3496,"黄埔区济南路9号('113.459749', '23.106402')"
3497,"黄埔区马当小区('113.480151', '23.091328')"
3498,"黄埔区振华里小区('113.480151', '23.091328')"
3499,"黄埔区合肥路267-271号(单)('113.459749', '23.106402')"
3500,"黄埔区重建小区('113.480151', '23.091328')"
3501,"黄埔区翠湖天地雅苑('113.342452', '23.116249')"
3502,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3503,"黄埔区蒙自路345弄('113.459749', '23.106402')"
3504,"黄埔区原水小区(制造局路208弄)('113.480151', '23.091328')"
3505,"黄埔区马当小区('113.480151', '23.091328')"
3506,"黄埔区江南世纪新苑('121.481929', '31.205131')"
3507,"黄埔区马当小区('113.480151', '23.091328')"
3508,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3509,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3510,"黄埔区铁道路776弄('113.459749', '23.106402')"
3511,"黄埔区海珀日晖('113.459749', '23.106402')"
3512,"黄埔区瞿溪新村('113.460977', '23.101125')"
3513,"黄埔区嘉登公寓('113.529385', '23.134933')"
3514,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3515,"黄埔区振华里小区('113.480151', '23.091328')"
3516,"黄埔区淡水路442弄('113.459749', '23.106402')"
3517,"黄埔区济南路8号('113.459749', '23.106402')"
3518,"黄埔区重建小区('113.480151', '23.091328')"
3519,"黄埔区马当小区('113.480151', '23.091328')"
3520,"黄埔区翠湖天地雅苑('113.342452', '23.116249')"
3521,"黄埔区振华里小区('113.480151', '23.091328')"
3522,"黄埔区翠湖天地雅苑('113.342452', '23.116249')"
3523,"黄埔区合肥路578甲号('113.459749', '23.106402')"
3524,"黄埔区翠湖天地御苑('113.459749', '23.106402')"
3525,"黄埔区丰裕里('113.459749', '23.106402')"
3526,"黄埔区国际广场(卢湾)('113.459749', '23.106402')"
3527,"黄埔区翠湖天地嘉苑('113.389868', '23.156134')"
3528,"黄埔区重建小区('113.480151', '23.091328')"
3529,"黄埔区巴士小区('113.480151', '23.091328')"
3530,"黄埔区华丽家族汇景天地(商业类)('113.459749', '23.106402')"
3531,"黄埔区蒙自路345弄('113.459749', '23.106402')"
3532,"黄埔区蒙西小区('113.480151', '23.091328')"
3533,"黄埔区永业公寓('113.284032', '23.209463')"
3534,"黄埔区原水小区(制造局路208弄)('113.480151', '23.091328')"
3535,"黄埔区江南世纪新苑('121.481929', '31.205131')"
3536,"黄埔区北蒙三小区('113.480151', '23.091328')"
3537,"黄埔区振华里小区('113.480151', '23.091328')"
3538,"黄埔区桥一小区('113.480151', '23.091328')"
3539,"黄埔区新家坡园景苑('113.459749', '23.106402')"
3540,"黄埔区新世纪大厦('113.345049', '23.125217')"
3541,"黄埔区新世纪大厦('113.345049', '23.125217')"
3542,"黄埔区公馆77('113.459749', '23.106402')"
3543,"黄埔区黄浦众鑫城('121.483453', '31.219842')"
3544,"黄埔区瞿二小区('113.480151', '23.091328')"
3545,"黄埔区金汇园('113.459749', '23.106402')"
3546,"黄埔区黄浦新苑(公寓)('121.483539', '31.209315')"
3547,"黄埔区黄浦逸城('121.486883', '31.211508')"
3548,"黄埔区锦绣家园('113.459749', '23.106402')"
3549,"黄埔区中福浦江汇('121.498103', '31.209549')"
3550,"黄埔区银南大厦('113.459749', '23.106402')"
3551,"黄埔区中福花苑('113.459749', '23.106402')"
